"content","original_id","from","date_created","sentiment","original_sentiment"
"#indonesia #diskon Kyochon Restaurant Special Halloween Promo - Diskon 50%","659298292887592960","GilaPromoDotCom","2015-10-28 16:18:56","",""
"#indonesia #diskon JakartaNotebook Special Indocomtech Promo - Diskon hingga 90%","659298292883443712","GilaPromoDotCom","2015-10-28 16:18:56","",""
"#diskon Jakarta Notebook Promo Termurah - Diskon 80%","659294152711122944","GilaPromoDotCom","2015-10-28 16:02:29","",""
"#diskon Kyochon Restaurant Special Halloween Promo - Diskon 50%","659294152690135041","GilaPromoDotCom","2015-10-28 16:02:29","",""
"#diskon Lotteria Promo Spesial - Makan Gratis Dengan Tukar Poin","659294152341987329","GilaPromoDotCom","2015-10-28 16:02:29","",""
"#onlineonly #diskon Jakarta Notebook Promo Termurah - Diskon 80%","659290666409795584","GilaPromoDotCom","2015-10-28 15:48:38","",""
"#diskon Blackberry Clearance Sale - Diskon Hingga 69%","659260300382859264","GilaPromoDotCom","2015-10-28 13:47:58","",""
"#diskon Electronic Solution Electronic Fair Great Sale - Diskon 50%","659260299162353664","GilaPromoDotCom","2015-10-28 13:47:58","",""
"#diskon D'crepes Promo Menu Baru - Harga Mulai Rp. 12.727","659260298919063552","GilaPromoDotCom","2015-10-28 13:47:58","",""
"#diskon Centro Department Store Promo Trade In - Diskon Hingga 70%","659260298692575232","GilaPromoDotCom","2015-10-28 13:47:58","",""
"#diskon Citilink Indomaret Promo Mantap - Gratis Hadiah Langsung","659260298671575040","GilaPromoDotCom","2015-10-28 13:47:58","",""
"#diskon Erafone Promo Gadget Fiesta - Aneka Diskon & Harga Spesial","659253628184735744","GilaPromoDotCom","2015-10-28 13:21:27","",""
"#diskon Acer Erafone Super Sale - Harga Terbaik Hanya Rp. 749.000","659253628151144448","GilaPromoDotCom","2015-10-28 13:21:27","",""
"#indonesia #diskon Citilink Indomaret Promo Mantap - Gratis Hadiah Langsung","659252850686599172","GilaPromoDotCom","2015-10-28 13:18:22","",""
"#indonesia #diskon Guardian Great Weekend Deal - Tambah Rp. 1.000 Dapat 2","659252778183847936","GilaPromoDotCom","2015-10-28 13:18:05","",""
"#indonesia #diskon Indomaret Promo Token PLN - Gratis Kupon Diskon Hingga Rp. 50.000","659252777974145024","GilaPromoDotCom","2015-10-28 13:18:05","",""
"#indonesia #diskon D'crepes Promo Menu Baru - Harga Mulai Rp. 12.727","659252777726660609","GilaPromoDotCom","2015-10-28 13:18:05","",""
"#indonesia #diskon Electronic Solution Electronic Fair Great Sale - Diskon 50%","659252777722494976","GilaPromoDotCom","2015-10-28 13:18:05","",""
"#diskon Alfamart Kino Berverage Fair - Harga Spesial Mulai Rp. 6.200","659233620784230400","GilaPromoDotCom","2015-10-28 12:01:57","",""
"#diskon Lee Cooper Promo Halloween - Beli 1 Gratis 1","659233620650020864","GilaPromoDotCom","2015-10-28 12:01:57","",""
"#diskon Pizza Hut Spesial Fiestapoin Promo - Diskon 50%","659222235606052864","GilaPromoDotCom","2015-10-28 11:16:43","",""
"#diskon Do It Best Pong Special Promo - Diskon Hingga 70%","659222235593515008","GilaPromoDotCom","2015-10-28 11:16:43","",""
"#diskon Metro Department Store International Branded Sale - Diskon 70%","659222235450900480","GilaPromoDotCom","2015-10-28 11:16:43","",""
"#indonesia #diskon Chatime Promo Halloween - Beli 1 Gratis 1","659207718113320962","GilaPromoDotCom","2015-10-28 10:19:02","",""
"#indonesia #diskon Pizza Hut Spesial Fiestapoin Promo - Diskon 50%","659207621145198592","GilaPromoDotCom","2015-10-28 10:18:39","",""
"#indonesia #diskon Metro Department Store International Branded Sale - Diskon 70%","659207621136789504","GilaPromoDotCom","2015-10-28 10:18:39","",""
"#indonesia #diskon Lee Cooper Promo Halloween - Beli 1 Gratis 1","659207620566384640","GilaPromoDotCom","2015-10-28 10:18:38","",""
"#indonesia #diskon Alfamart Kino Berverage Fair - Harga Spesial Mulai Rp. 6.200","659207620566323201","GilaPromoDotCom","2015-10-28 10:18:38","",""
"#diskon Debenhams Special Sale - Diskon 20% + 10%","659192109623283712","GilaPromoDotCom","2015-10-28 09:17:00","",""
"#diskon Chatime Promo Halloween - Beli 1 Gratis 1","659192109602316289","GilaPromoDotCom","2015-10-28 09:17:00","",""
"#diskon Breadtalk Promo Soft Opening Promo - Harga Spesial Rp. 6.500","659192005751361536","GilaPromoDotCom","2015-10-28 09:16:36","",""
"#diskon Calais Tea Promo Super Mantap - Beli 1 Gratis 1","659192005470363648","GilaPromoDotCom","2015-10-28 09:16:35","",""
"#diskon Galeri Gadget Samsung Special Deal - Cashback Rp. 100.000 & Gratis Hadiah Langsung","659192005470351360","GilaPromoDotCom","2015-10-28 09:16:35","",""
"#diskon X8 Clothing Penawaran Spesial - Gratis Hadiah Langsung","659163125439176704","GilaPromoDotCom","2015-10-28 07:21:50","",""
"#diskon Oscar Living Special Spring Bed Promo - Diskon hingga 60%","659158694219878400","GilaPromoDotCom","2015-10-28 07:04:13","",""
"#diskon Promo Dress Me Up - Diskon Sampai Dengan 70%","659158694211551233","GilaPromoDotCom","2015-10-28 07:04:13","",""
"#diskon Superindo Special Treat - Gratis Hadiah Langsung","659158668806651904","GilaPromoDotCom","2015-10-28 07:04:07","",""
"#diskon Roppan Restaurant Special Deal - Promo Beli 1 Gratis 1","659158668785668096","GilaPromoDotCom","2015-10-28 07:04:07","",""
"#diskon Tonga Super Sale - Diskon Hingga 70%","659158668777234432","GilaPromoDotCom","2015-10-28 07:04:07","",""
"#diskon Share Tea Promo Opening - Beli 1 Gratis 1","658950876212666369","GilaPromoDotCom","2015-10-27 17:18:26","",""
"#diskon Payless Shoesource Semi Annual Sale - Diskon 40%","658939269180989440","GilaPromoDotCom","2015-10-27 16:32:18","",""
"#indonesia #diskon Oscar Living Special Spring Bed Promo - Diskon hingga 60%","658935223401521152","GilaPromoDotCom","2015-10-27 16:16:14","",""
"#indonesia #diskon Payless Shoesource Semi Annual Sale - Diskon 40%","658935213939138561","GilaPromoDotCom","2015-10-27 16:16:12","",""
"#indonesia #diskon Tonga Super Sale - Diskon Hingga 70%","658935213918199808","GilaPromoDotCom","2015-10-27 16:16:12","",""
"#indonesia #diskon Roppan Restaurant Special Deal - Promo Beli 1 Gratis 1","658935213330931712","GilaPromoDotCom","2015-10-27 16:16:11","",""
"#indonesia #diskon Superindo Special Treat - Gratis Hadiah Langsung","658935213310017537","GilaPromoDotCom","2015-10-27 16:16:11","",""
"#onlineonly #diskon Klik Indomaret Promo Belanja Hemat - Gratis Jersey Tim Sepakbola Idola","658927607623393281","GilaPromoDotCom","2015-10-27 15:45:58","",""
"#onlineonly #diskon Tonga Super Sale - Diskon Hingga 70%","658927607363293184","GilaPromoDotCom","2015-10-27 15:45:58","",""
"#onlineonly #diskon Promo Dress Me Up - Diskon Sampai Dengan 70%","658927607354949632","GilaPromoDotCom","2015-10-27 15:45:58","",""
"#diskon Matahari Department Store Promo Spesial Ulang Tahun - Beli T-Shirt Hanya Rp. 15.000","658920840751394816","GilaPromoDotCom","2015-10-27 15:19:05","",""
"#diskon Klik Indomaret Promo Belanja Hemat - Gratis Jersey Tim Sepakbola Idola","658920574362759168","GilaPromoDotCom","2015-10-27 15:18:01","",""
"#diskon Kiddy Cuts Special 2nd Anniversary - Diskon 20%","658901514803650560","GilaPromoDotCom","2015-10-27 14:02:17","",""
"#diskon eStore Promo Oktober Heboh - Diskon Rp. 2.000.000","658901514543607808","GilaPromoDotCom","2015-10-27 14:02:17","",""
"#diskon Promo Akhir Bulan - Diskon Sampai dengan 95%","658897798633529344","GilaPromoDotCom","2015-10-27 13:47:31","",""
"#diskon Donita Special Offers - Promo Beli 1 Gratis 1","658897798356692992","GilaPromoDotCom","2015-10-27 13:47:31","",""
"#diskon Dorothy Perkins Further Reductions Great Sale - Diskon Hingga 50%","658897794758017024","GilaPromoDotCom","2015-10-27 13:47:30","",""
"#indonesia #diskon Dorothy Perkins Further Reductions Great Sale - Diskon Hingga 50%","658891492094836736","GilaPromoDotCom","2015-10-27 13:22:27","",""
"#indonesia #diskon Donita Special Offers - Promo Beli 1 Gratis 1","658891492086431744","GilaPromoDotCom","2015-10-27 13:22:27","",""
"#indonesia #diskon eStore Promo Oktober Heboh - Diskon Rp. 2.000.000","658891492077998080","GilaPromoDotCom","2015-10-27 13:22:27","",""
"#diskon Matahari Mall Rock n Roll Marathon Promo - Harga Mulai Dari Rp. 55.000","658889904538165248","GilaPromoDotCom","2015-10-27 13:16:09","",""
"#onlineonly #diskon Promo Akhir Bulan - Diskon Sampai dengan 95%","658867435987193856","GilaPromoDotCom","2015-10-27 11:46:52","",""
"#diskon Clarks Mix Collection Sale - Beli 1 Gratis 1","658859789297012736","GilaPromoDotCom","2015-10-27 11:16:29","",""
"#diskon Wendys Promo Menu Baru - Harga Dari Rp. 31.818","658859788550459392","GilaPromoDotCom","2015-10-27 11:16:29","",""
"#diskon Pizza Hut Minute Maid Promo Seru - Gratis Personal Pan Pizza","658848910190862336","GilaPromoDotCom","2015-10-27 10:33:15","",""
"#diskon Okeshop Samsung Special Offerrs - Diskon Rp. 2.000.000","658848910010621952","GilaPromoDotCom","2015-10-27 10:33:15","",""
"#indonesia #diskon Wendys Promo Menu Baru - Harga Dari Rp. 31.818","658845321737469952","GilaPromoDotCom","2015-10-27 10:19:00","",""
"#indonesia #diskon Clarks Mix Collection Sale - Beli 1 Gratis 1","658845321737457666","GilaPromoDotCom","2015-10-27 10:19:00","",""
"#indonesia #diskon Okeshop Samsung Special Offerrs - Diskon Rp. 2.000.000","658845321619972096","GilaPromoDotCom","2015-10-27 10:19:00","",""
"#indonesia #diskon Pizza Hut Minute Maid Promo Seru - Gratis Personal Pan Pizza","658845321607430144","GilaPromoDotCom","2015-10-27 10:19:00","",""
"#diskon Fitflop Special Deal - Diskon 10%","658829825742913536","GilaPromoDotCom","2015-10-27 09:17:25","",""
"#diskon Informa Special Bazaar Promo - Diskon Hingga 50%","658829825705181186","GilaPromoDotCom","2015-10-27 09:17:25","",""
"#diskon Jco Coffee Super Deal - Beli 2 Dapat 3","658829825478676480","GilaPromoDotCom","2015-10-27 09:17:25","",""
"#diskon Mothercare Mid Season Sale - Diskon Hingga 50%","658808589524578309","GilaPromoDotCom","2015-10-27 07:53:02","",""
"#diskon Solaria Special Offers - Diskon 30%","658808589511970816","GilaPromoDotCom","2015-10-27 07:53:02","",""
"#diskon Campina Alfamidi Special Treat - Beli 1 Gratis 1","658808589490999298","GilaPromoDotCom","2015-10-27 07:53:02","",""
"#diskon Lee Cooper Promo Octofair - Diskon Hingga 70%","658808588937334784","GilaPromoDotCom","2015-10-27 07:53:02","",""
"#diskon Centro Department Store Fiestapoin Special Deal - Diskon 50%","658808588933185537","GilaPromoDotCom","2015-10-27 07:53:02","",""
"#diskon Erafone Lenovo Special Offers - Harga Spesial Mulai Rp. 1.599.000","658803155812143104","GilaPromoDotCom","2015-10-27 07:31:26","",""
"#indonesia #diskon Centro Department Store Fiestapoin Special Deal - Diskon 50%","658800595290234880","GilaPromoDotCom","2015-10-27 07:21:16","",""
"#indonesia #diskon Mothercare Mid Season Sale - Diskon Hingga 50%","658800595290206208","GilaPromoDotCom","2015-10-27 07:21:16","",""
"#indonesia #diskon Baskin Robbins Promo Pink Day - Gratis Tambahan 1 Scoop","658800594874974208","GilaPromoDotCom","2015-10-27 07:21:16","",""
"#indonesia #diskon Campina Alfamidi Special Treat - Beli 1 Gratis 1","658800594812030976","GilaPromoDotCom","2015-10-27 07:21:16","",""
"#diskon Lazada Smartphone Hot Deals - Harga Mulai Dari Rp. 300.000","658625813999321088","GilaPromoDotCom","2015-10-26 19:46:45","",""
"#diskon Lazada Promo Fashion Ultimate SALE - Diskon Hingga 80%","658625813840068608","GilaPromoDotCom","2015-10-26 19:46:45","",""
"#diskon Lazada Promo Susu Formula - Diskon hingga 35%","658625813768753153","GilaPromoDotCom","2015-10-26 19:46:45","",""
"#diskon Oh Lala Cafe Special Deal - Beli 2 Gratis 1","658625813768720385","GilaPromoDotCom","2015-10-26 19:46:45","",""
"#diskon Zalora Mango Super Sale - Diskon Hingga 50%","658625813764526080","GilaPromoDotCom","2015-10-26 19:46:45","",""
"#onlineonly #diskon Lazada Promo Susu Formula - Diskon hingga 35%","658625735314247682","GilaPromoDotCom","2015-10-26 19:46:26","",""
"#onlineonly #diskon Zalora Mango Super Sale - Diskon Hingga 50%","658625735142297602","GilaPromoDotCom","2015-10-26 19:46:26","",""
"#onlineonly #diskon Lazada Smartphone Hot Deals - Harga Mulai Dari Rp. 300.000","658625735142297600","GilaPromoDotCom","2015-10-26 19:46:26","",""
"#indonesia #diskon Lazada Smartphone Hot Deals - Harga Mulai Dari Rp. 300.000","658572837582675972","GilaPromoDotCom","2015-10-26 16:16:14","",""
"#indonesia #diskon Lazada Promo Susu Formula - Diskon hingga 35%","658572837247172608","GilaPromoDotCom","2015-10-26 16:16:14","",""
"#onlineonly #diskon Matahari Mall Promo Fashion Accessories - Harga Spesial Mulai Dari Rp. 9.900","658535626430656512","GilaPromoDotCom","2015-10-26 13:48:22","",""
"#onlineonly #diskon Lazada Promo Fashion Ultimate SALE - Diskon Hingga 80%","658535626225156096","GilaPromoDotCom","2015-10-26 13:48:22","",""
"#diskon Guess Fantastic Sale - Diskon Hingga 70%","658535144773545984","GilaPromoDotCom","2015-10-26 13:46:28","",""
"#diskon Matahari Mall Promo Fashion Accessories - Harga Spesial Mulai Dari Rp. 9.900","658535144425439233","GilaPromoDotCom","2015-10-26 13:46:28","",""
"#diskon Nike Promo Clearance Sale - Diskon 90% + 5%","658535144421244928","GilaPromoDotCom","2015-10-26 13:46:28","",""
"#diskon Telkomsel Indocomtech 2015 Great Deal - Diskon Hingga 50%","658535130873622528","GilaPromoDotCom","2015-10-26 13:46:24","",""
"#indonesia #diskon Lazada Promo Fashion Ultimate SALE - Diskon Hingga 80%","658527729583824896","GilaPromoDotCom","2015-10-26 13:17:00","",""
"#diskon Blibli Lenovo Vibe P1m Flash Sale - Diskon 10% + Rp. 50.000","658497494956023809","GilaPromoDotCom","2015-10-26 11:16:51","",""
"#diskon Dufan Ancol Special Offers - Diskon 50%","658497481416777728","GilaPromoDotCom","2015-10-26 11:16:48","",""
"#diskon Blibli Promo Spesial Mom's Day - Diskon Hingga 84%","658497481085485056","GilaPromoDotCom","2015-10-26 11:16:48","",""
"#indonesia #diskon Acer Erafone Super Sale - Harga Terbaik Hanya Rp. 749.000","658482226766741504","GilaPromoDotCom","2015-10-26 10:16:11","",""
"#onlineonly #diskon Blibli Promo Spesial Mom's Day - Diskon Hingga 84%","658445561700491264","GilaPromoDotCom","2015-10-26 07:50:29","",""
"#onlineonly #diskon Air Asia Great Deal - Promo Kursi Hemat Mulai Dari Rp. 334.000","658445561687863296","GilaPromoDotCom","2015-10-26 07:50:29","",""
"#onlineonly #diskon Blibli Lenovo Vibe P1m Flash Sale - Diskon 10% + Rp. 50.000","658445561423642624","GilaPromoDotCom","2015-10-26 07:50:29","",""
"#onlineonly #diskon Air Asia Promo Terbang Ke Singapura - Harga Mulai Dari Rp. 339.000","658445561226502144","GilaPromoDotCom","2015-10-26 07:50:29","",""
"#onlineonly #diskon Air Asia Super BIG Sale - Paket Liburan Hemat Mulai Dari Rp. 899.000","658445561222316033","GilaPromoDotCom","2015-10-26 07:50:29","",""
"#indonesia #diskon Blibli Lenovo Vibe P1m Flash Sale - Diskon 10% + Rp. 50.000","658439271863439360","GilaPromoDotCom","2015-10-26 07:25:30","",""
"#diskon Centro Department Store Best Deal - Gratis Hadiah Langsung","658437451627802624","GilaPromoDotCom","2015-10-26 07:18:16","",""
"#diskon Chatime Special Opening Promo - Gratis Hadiah Langsung","658437451325771776","GilaPromoDotCom","2015-10-26 07:18:16","",""
"#diskon CGV Blitz Promo Smooth Fusion Combo - Harga Spesial Mulai Rp. 45.000","658437451258707968","GilaPromoDotCom","2015-10-26 07:18:16","",""
"#diskon PHD Pizza Hut Promo Super Hebat - Diskon Hingga 40%","658433973807394816","GilaPromoDotCom","2015-10-26 07:04:27","",""
"#diskon eStore October Special Offer - Diskon Hingga Rp. 800.000","658433877766242304","GilaPromoDotCom","2015-10-26 07:04:04","",""
"#diskon Pepper Lunch Promo Spesial Opening - Harga Heboh Cuma Rp. 1","658433877757796352","GilaPromoDotCom","2015-10-26 07:04:04","",""
"#diskon Texas Chicken Best Deal - Diskon 50%","658433877527150592","GilaPromoDotCom","2015-10-26 07:04:04","",""
"#diskon Promo HUT Mandiri - Cashback Rp. 100.000, Free Shipping & Gratis Flashdisc","658433877522952192","GilaPromoDotCom","2015-10-26 07:04:04","",""
"#indonesia #diskon Pepper Lunch Promo Spesial Opening - Harga Heboh Cuma Rp. 1","658256024680464384","GilaPromoDotCom","2015-10-25 19:17:20","",""
"#diskon Lazada Samsung Galaxy Super Sale - Harga Mulai Rp. 1.000.000","658225547546349568","GilaPromoDotCom","2015-10-25 17:16:14","",""
"#diskon Lazada Promo Spesial Belanja Hemat - Diskon 70%","658225547219181568","GilaPromoDotCom","2015-10-25 17:16:14","",""
"#diskon Lazada Casio Boom Sale - Diskon Hingga 99%","658225547215007744","GilaPromoDotCom","2015-10-25 17:16:14","",""
"#indonesia #diskon Lazada Casio Boom Sale - Diskon Hingga 99%","658210554549555200","GilaPromoDotCom","2015-10-25 16:16:39","",""
"#indonesia #diskon eStore October Special Offer - Diskon Hingga Rp. 800.000","658210554197229568","GilaPromoDotCom","2015-10-25 16:16:39","",""
"#onlineonly #diskon PHD Pizza Hut Promo Super Hebat - Diskon Hingga 40%","658202821616078848","GilaPromoDotCom","2015-10-25 15:45:56","",""
"#onlineonly #diskon Lazada Casio Boom Sale - Diskon Hingga 99%","658202821389656064","GilaPromoDotCom","2015-10-25 15:45:56","",""
"#onlineonly #diskon Blibli Fun Weekend Super Deal - Diskon Hingga 75%","658173063410880512","GilaPromoDotCom","2015-10-25 13:47:41","",""
"#onlineonly #diskon Lazada Promo Spesial Belanja Hemat - Diskon 70%","658173063398301700","GilaPromoDotCom","2015-10-25 13:47:41","",""
"#onlineonly #diskon Lazada Samsung Galaxy Super Sale - Harga Mulai Rp. 1.000.000","658173063171842048","GilaPromoDotCom","2015-10-25 13:47:41","",""
"#onlineonly #diskon Lazada Super Sunday Promo - Diskon hingga 85% + 10%","658173063171821569","GilaPromoDotCom","2015-10-25 13:47:41","",""
"#diskon Promo Citi Special Week - Diskon 10%","658173056154804224","GilaPromoDotCom","2015-10-25 13:47:39","",""
"#diskon Pizza Hut Promo Spesial Akhir Pekan - Diskon 15%","658173055706013696","GilaPromoDotCom","2015-10-25 13:47:39","",""
"#diskon Blibli Fun Weekend Super Deal - Diskon Hingga 75%","658173055701794816","GilaPromoDotCom","2015-10-25 13:47:39","",""
"#diskon Ocean Park Special Deal - Beli 1 Gratis 1","658173055693410305","GilaPromoDotCom","2015-10-25 13:47:39","",""
"#onlineonly #diskon Promo Citi Special Week - Diskon 10%","658173047497732096","GilaPromoDotCom","2015-10-25 13:47:37","",""
"#indonesia #diskon X8 Clothing Penawaran Spesial - Gratis Hadiah Langsung","658165950487928832","GilaPromoDotCom","2015-10-25 13:19:25","",""
"#indonesia #diskon Lazada Super Sunday Promo - Diskon hingga 85% + 10%","658165950462709761","GilaPromoDotCom","2015-10-25 13:19:25","",""
"#indonesia #diskon Pizza Hut Promo Spesial Akhir Pekan - Diskon 15%","658165950353645568","GilaPromoDotCom","2015-10-25 13:19:25","",""
"#diskon PHD Pizza Hut Promo Menu Baru - Harga Cuma Rp 84.000","658165409011601408","GilaPromoDotCom","2015-10-25 13:17:16","",""
"#diskon Bonchon Chicken Special Membercard Promo - Diskon 15%","658165408952918016","GilaPromoDotCom","2015-10-25 13:17:16","",""
"#diskon Hotel Santika Great Deal - Diskon 50%","658146291692646401","GilaPromoDotCom","2015-10-25 12:01:18","",""
"#diskon Forever Jewelry Special Sale - Diskon Hingga 50% & Cashback Rp. 3.000.000","658146291638255616","GilaPromoDotCom","2015-10-25 12:01:18","",""
"#onlineonly #diskon Matahari Mall Rock n Roll Marathon Promo - Harga Mulai Dari Rp. 55.000","658142663422644224","GilaPromoDotCom","2015-10-25 11:46:53","",""
"#diskon GAP Mid Season Sale - Diskon 50%","658134854073237504","GilaPromoDotCom","2015-10-25 11:15:51","",""
"#diskon Circle K Special Offers - Beli T-Shirt Gratis Hadiah Langsung","658123622985412608","GilaPromoDotCom","2015-10-25 10:31:13","",""
"#diskon Bukalapak Promo Serbu Diskon Muda Mudi - Diskon 70%","658123622771462144","GilaPromoDotCom","2015-10-25 10:31:13","",""
"#diskon The Duck King Special Offers - Diskon 20%","658123622507220992","GilaPromoDotCom","2015-10-25 10:31:13","",""
"#indonesia #diskon Okeshop Asus Special Offers - Cashback Rp. 400.000 & Gratis Hadiah Langsung","658119865430069248","GilaPromoDotCom","2015-10-25 10:16:17","",""
"#indonesia #diskon Erafone Lenovo Special Offers - Harga Spesial Mulai Rp. 1.599.000","658119865430056962","GilaPromoDotCom","2015-10-25 10:16:17","",""
"#indonesia #diskon The Duck King Special Offers - Diskon 20%","658119865069379584","GilaPromoDotCom","2015-10-25 10:16:17","",""
"#indonesia #diskon Circle K Special Offers - Beli T-Shirt Gratis Hadiah Langsung","658119865065193472","GilaPromoDotCom","2015-10-25 10:16:17","",""
"#onlineonly #diskon Bukalapak Promo Serbu Diskon Muda Mudi - Diskon 70%","658112453004390400","GilaPromoDotCom","2015-10-25 09:46:50","",""
"#diskon Share Tea Exclusive Offers - Beli 1 Gratis 1","658072006869565440","GilaPromoDotCom","2015-10-25 07:06:07","",""
"#diskon Wacoal Promo Hello October - Diskon 30%","658072006865330176","GilaPromoDotCom","2015-10-25 07:06:07","",""
"#diskon KliknKlik Weekend Promo - Gratis Voucher hingga Rp 300.000","658072006680801281","GilaPromoDotCom","2015-10-25 07:06:07","",""
"#diskon Lazada Promo Rumahku Istanaku - Harga Spesial Dibawah Rp. 399.000","658072006424969221","GilaPromoDotCom","2015-10-25 07:06:07","",""
"#diskon Arjuna Weda Special Sale - Diskon Hingga 50%","658072006412386305","GilaPromoDotCom","2015-10-25 07:06:07","",""
"#indonesia #diskon Lazada Promo Rumahku Istanaku - Harga Spesial Dibawah Rp. 399.000","657894301150650369","GilaPromoDotCom","2015-10-24 19:19:59","",""
"#onlineonly #diskon Arjuna Weda Special Sale - Diskon Hingga 50%","657870771985981442","GilaPromoDotCom","2015-10-24 17:46:29","",""
"#onlineonly #diskon Lazada Promo Rumahku Istanaku - Harga Spesial Dibawah Rp. 399.000","657870771935707136","GilaPromoDotCom","2015-10-24 17:46:29","",""
"#onlineonly #diskon KliknKlik Weekend Promo - Gratis Voucher hingga Rp 300.000","657870771918872576","GilaPromoDotCom","2015-10-24 17:46:29","",""
"#diskon Electronic Solution Super Hot Deals - Harga Spesial & Gebyar Diskon","657852164166066176","GilaPromoDotCom","2015-10-24 16:32:32","",""
"#diskon Alfamart Telkomsel Promo Heboh - Gratis Hadiah Langsung","657852163713073152","GilaPromoDotCom","2015-10-24 16:32:32","",""
"#diskon Electronic City Super Sale - Gebrak Diskon & Harga Spesial","657852163696238592","GilaPromoDotCom","2015-10-24 16:32:32","",""
"#indonesia #diskon Share Tea Exclusive Offers - Beli 1 Gratis 1","657848886170656768","GilaPromoDotCom","2015-10-24 16:19:31","",""
"#indonesia #diskon Electronic Solution Super Hot Deals - Harga Spesial & Gebyar Diskon","657848886158082048","GilaPromoDotCom","2015-10-24 16:19:31","",""
"#indonesia #diskon Alfamart Telkomsel Promo Heboh - Gratis Hadiah Langsung","657848885889626113","GilaPromoDotCom","2015-10-24 16:19:31","",""
"#indonesia #diskon Electronic City Super Sale - Gebrak Diskon & Harga Spesial","657848885877059584","GilaPromoDotCom","2015-10-24 16:19:31","",""
"#diskon Pancious Special Deal - Diskon 15%","657810565746790400","GilaPromoDotCom","2015-10-24 13:47:15","",""
"#diskon Galeri Gadget Lenovo Best Deal - Gratis Hadiah Lansung & Harga Spesial","657810565197377536","GilaPromoDotCom","2015-10-24 13:47:14","",""
"#diskon Vinoti Living Stock Clearance Sale - Diskon Hingga 50%","657810553893736448","GilaPromoDotCom","2015-10-24 13:47:12","",""
"#diskon Ramayana Department Store Bata Super Sale - Diskon 20%","657810553579118592","GilaPromoDotCom","2015-10-24 13:47:12","",""
"#diskon (X) S.M.L Promo Clearance Sale - Gebrak Diskon & Harga Spesial","657810553541427201","GilaPromoDotCom","2015-10-24 13:47:12","",""
"#indonesia #diskon Ramayana Department Store Bata Super Sale - Diskon 20%","657803208161628160","GilaPromoDotCom","2015-10-24 13:18:00","",""
"#indonesia #diskon Vinoti Living Stock Clearance Sale - Diskon Hingga 50%","657803208157437952","GilaPromoDotCom","2015-10-24 13:18:00","",""
"#diskon Living World Midnite Salebration Promo - Diskon Hingga 70%","657772794340581376","GilaPromoDotCom","2015-10-24 11:17:09","",""
"#diskon Matahari Department Store Special Deal - Diskon 50% + 20%","657772794269290496","GilaPromoDotCom","2015-10-24 11:17:09","",""
"#diskon Matahari Mall Out Control Sale - Harga Dibawah Rp. 149.000","657772786904145921","GilaPromoDotCom","2015-10-24 11:17:07","",""
"#diskon Erafone Sony Promo Pre Order - Gratis Hadiah Langsung & Harga Spesial","657772786472062976","GilaPromoDotCom","2015-10-24 11:17:07","",""
"#diskon Do It Best Pong Special Offers - Rebate 10%","657761375285059584","GilaPromoDotCom","2015-10-24 10:31:47","",""
"#diskon Electronic City Super Deal - Diskon 20%","657761374920118272","GilaPromoDotCom","2015-10-24 10:31:47","",""
"#indonesia #diskon Erafone Sony Promo Pre Order - Gratis Hadiah Langsung & Harga Spesial","657757575144939520","GilaPromoDotCom","2015-10-24 10:16:41","",""
"#indonesia #diskon CGV Blitz Promo Smooth Fusion Combo - Harga Spesial Mulai Rp. 45.000","657757574910058496","GilaPromoDotCom","2015-10-24 10:16:41","",""
"#indonesia #diskon Matahari Department Store Special Deal - Diskon 50% + 20%","657757557973495809","GilaPromoDotCom","2015-10-24 10:16:37","",""
"#indonesia #diskon Galeri Gadget Lenovo Best Deal - Gratis Hadiah Lansung & Harga Spesial","657757557956694016","GilaPromoDotCom","2015-10-24 10:16:37","",""
"#onlineonly #diskon Matahari Mall Out Control Sale - Harga Dibawah Rp. 149.000","657749980841668613","GilaPromoDotCom","2015-10-24 09:46:30","",""
"#onlineonly #diskon Erafone Sony Promo Pre Order - Gratis Hadiah Langsung & Harga Spesial","657749980615176192","GilaPromoDotCom","2015-10-24 09:46:30","",""
"#diskon Best Denki Mega Deal - Aneka Diskon & Harga Spesial","657720498680393728","GilaPromoDotCom","2015-10-24 07:49:21","",""
"#diskon Hoka Hoka Bento Promo Tokyo Bites - Harga Mulai Rp. 5000an","657720498638426112","GilaPromoDotCom","2015-10-24 07:49:21","",""
"#diskon Lee Jeans Fantastic Sale - Diskon Hingga 70%","657720498290298880","GilaPromoDotCom","2015-10-24 07:49:21","",""
"#indonesia #diskon Hoka Hoka Bento Promo Tokyo Bites - Harga Mulai Rp. 5000an","657714956301897728","GilaPromoDotCom","2015-10-24 07:27:19","",""
"#indonesia #diskon Bata Special Sale - Promo Beli 1 Gratis 1","657714956285165568","GilaPromoDotCom","2015-10-24 07:27:19","",""
"#indonesia #diskon Lee Jeans Fantastic Sale - Diskon Hingga 70%","657714871375634432","GilaPromoDotCom","2015-10-24 07:26:59","",""
"#indonesia #diskon Centro Department Store Best Deal - Gratis Hadiah Langsung","657714871157551104","GilaPromoDotCom","2015-10-24 07:26:59","",""
"#diskon Global APR Promo Of The Month - Cashback hingga Rp.500.000","657629424490315776","GilaPromoDotCom","2015-10-24 01:47:27","",""
